State,District,Tehsil,Block,GramPanchayat,NyayPanchayat,Village,Latitude,Longitude
Andhra Pradesh_2024,Y.S.R. Kadapa,Gopavaram,,Madakalavaripalle,Gopavaram,265050,14.74412,79.07598
Andhra Pradesh_2024,NTR,Nandigama,NANDIGAMA,Nandigama (U)(P),Nandigama,265944,16.76951,80.28396
Andhra Pradesh_2024,Parvathipuram Manyam,Jiyyammavalasa,,Jiyyammavalasa,Jiyyammavalasa,263579,18.78307,83.60119
Andhra Pradesh_2024,Y.S.R. Kadapa,Gopavaram,G,Brahmanapalle,Gopavaram,261534,14.60909,79.16138
Andhra Pradesh_2024,NTR,Reddigudem,,Mutchinapalle,Reddigudem,265757,16.8979,80.69285
Andhra Pradesh_2024,Sri Sathya Sai,Bukkapatnam,Marala,Marala,Bukkapatnam,265343,14.31028,77.92708
Andhra Pradesh_2024,Y.S.R. Kadapa,Gopavaram,C,Gopavaram,Gopavaram,262987,14.66944,79.15362
Andhra Pradesh_2024,Sri Sathya Sai,Bukkapatnam,Pamdurthi,Pamudurthi,Bukkapatnam,266410,14.272,77.96759
Andhra Pradesh_2024,Chittoor,Bangarupalem,,Thumba Kuppam,Bangarupalem,268542,13.24298,78.92621
Andhra Pradesh_2024,NTR,Vissannapet,,Putrela,Vissannapet,267161,17.02355,80.72753
Andhra Pradesh_2024,Sri Sathya Sai,Madakasira,Madakasira,Madakasira,Madakasira,265051,13.93833,77.2642
Andhra Pradesh_2024,Sri Sathya Sai,Bukkapatnam,Gunipalli,Gunipalle,Bukkapatnam,263207,14.27521,77.90183
Andhra Pradesh_2024,Chittoor,Bangarupalem,,Ragimanipenta,Bangarupalem,267220,13.13977,78.90855
Andhra Pradesh_2024,Y.S.R. Kadapa,Khajipet,,Khajipet Sunkesula,Khajipet,264131,14.61306,78.78283
Andhra Pradesh_2024,Chittoor,Bangarupalem,,Gollapalli,Bangarupalem,262934,13.19089,78.90837
Andhra Pradesh_2024,Sri Sathya Sai,Madakasira,Madakasira,Madakasira,Madakasira,265051,13.93641,77.28727
Andhra Pradesh_2024,Y.S.R. Kadapa,Jammalamadugu,Jammalamadugu,Jammalamadugu (NP),Jammalamadugu,263496,14.84514,78.38324
Andhra Pradesh_2024,Y.S.R. Kadapa,Khajipet,,Khajipet Sunkesula,Khajipet,264131,14.64624,78.7609
Andhra Pradesh_2024,Y.S.R. Kadapa,Badvel,Badvel,Badvel (P) (U),Badvel,261092,14.74014,79.0625
Andhra Pradesh_2024,Sri Sathya Sai,Madakasira,Madakasira,Anantapuram,Madakasira,260822,13.95974,77.343
Andhra Pradesh_2024,NTR,Kanchikacherla,NANDIGAMA,Kanchikacherla,Kanchikacherla,263857,16.67411,80.39668
Andhra Pradesh_2024,Y.S.R. Kadapa,Vontimitta,M,Mantapampalle,Vontimitta,265323,14.32356,79.07506
Andhra Pradesh_2024,Y.S.R. Kadapa,Vontimitta,V,Vontimetta,Vontimitta,269335,14.41295,79.02803
Andhra Pradesh_2024,Y.S.R. Kadapa,Sidhout,P,Peddapalle,Sidhout,266752,14.41171,78.96566
Andhra Pradesh_2024,Y.S.R. Kadapa,Chapad,,Vedurur,Chapad,268989,14.65769,78.66444
Andhra Pradesh_2024,NTR,Tiruvuru,,Laxmipuram,Tiruvuru,264958,17.08477,80.62313
Andhra Pradesh_2024,Y.S.R. Kadapa,Chapad,,Chapad,Chapad,261709,14.72698,78.65045
Andhra Pradesh_2024,Y.S.R. Kadapa,Sidhout,T,Lingampalle,Sidhout,264988,14.47992,78.87424
Andhra Pradesh_2024,NTR,G.Konduru,,Koduru,G.Konduru,264200,16.6852,80.58105
Andhra Pradesh_2024,NTR,Vissannapet,,Korlamanda,Vissannapet,264488,17.0168,80.77703
Andhra Pradesh_2024,NTR,G.Konduru,,Kuntamukkala,G.Konduru,264801,16.72083,80.62181
Andhra Pradesh_2024,Y.S.R. Kadapa,Sidhout,Rajempeta s,Sithout @ Siddavattam,Sidhout,267954,14.4694,78.95652
Andhra Pradesh_2024,Sri Sathya Sai,Ramagiri,,Ganthimarri,Ramagiri,262786,14.36456,77.60201
Andhra Pradesh_2024,Sri Sathya Sai,Ramagiri,,Ganthimarri,Ramagiri,262786,14.36457,77.60185
Andhra Pradesh_2024,Sri Sathya Sai,Nambulipulikunta,,Gootibylu,Nambulipulikunta,262961,14.0275,78.3171
Andhra Pradesh_2024,Parvathipuram Manyam,Komarada,,Komarada,Komarada,264259,18.90327,83.46333
Andhra Pradesh_2024,Sri Sathya Sai,Kothacheruvu,Kodapaganipalli,Kodapaganipalle,Kothacheruvu,264175,14.23621,77.75241
Andhra Pradesh_2024,Sri Sathya Sai,Kothacheruvu,Thalamarla,Talamarla,Kothacheruvu,268240,14.219,77.72518
Andhra Pradesh_2024,Sri Sathya Sai,Nambulipulikunta,,Gowkanapalle,Nambulipulikunta,263068,14.17525,78.41009
Andhra Pradesh_2024,Y.S.R. Kadapa,Brahmamgarimattam,Bramhamgarimattam,Pulugurallapalle,Brahmamgarimattam,267118,14.88105,78.92914
Andhra Pradesh_2024,Chittoor,Gangadhara Nellore,,Ellapalle,Gangadhara Nellore,262604,13.226,79.15705
Andhra Pradesh_2024,NTR,Vissannapet,,Vissannapet,Vissannapet,269301,16.94935,80.77399
Andhra Pradesh_2024,NTR,Vissannapet,,Vissannapet,Vissannapet,,16.94967,80.77427
Andhra Pradesh_2024,Y.S.R. Kadapa,Chennur,,Chennur,Chennur,261823,14.56283,78.80179
Andhra Pradesh_2024,Sri Sathya Sai,Bathalapalle,B,Bathalapalle,Bathalapalle,261219,14.5181,77.76364
Andhra Pradesh_2024,Y.S.R. Kadapa,B.Kodur,B.kodur,Koduru,B.Kodur,264202,14.8851,78.97281
Andhra Pradesh_2024,Sri Sathya Sai,Nambulipulikunta,,Nambulapulikunta,Nambulipulikunta,265921,14.05437,78.41756
Andhra Pradesh_2024,Vizianagaram,Therlam,,Therlam,Therlam,268422,18.46314,83.50252
Andhra Pradesh_2024,NTR,Vissannapet,,Putrela,Vissannapet,267161,17.02334,80.72778
Andhra Pradesh_2024,Y.S.R. Kadapa,Chennur,,Chennur,Chennur,261823,14.55663,78.7949
Andhra Pradesh_2024,Y.S.R. Kadapa,B.Kodur,B.kodur,Madhavarayunipalle,B.Kodur,265100,14.87359,79.0198
Andhra Pradesh_2024,Chittoor,Gangadhara Nellore,,Vepanjeri,Gangadhara Nellore,269236,13.22245,79.22899
Andhra Pradesh_2024,Sri Sathya Sai,Parigi,Parigi,Narasapuram,Parigi,265985,13.93412,77.43005
Andhra Pradesh_2024,Chittoor,Gangadhara Nellore,,Tungundram,Gangadhara Nellore,268661,13.19462,79.264
Andhra Pradesh_2024,Y.S.R. Kadapa,B.Kodur,B.kodur,Kamakunta,B.Kodur,263796,14.83828,79.01847
Andhra Pradesh_2024,Y.S.R. Kadapa,Mylavaram,Mylavaram,Talamanchi Patnam,Mylavaram,268239,14.94674,78.30821
Andhra Pradesh_2024,Sri Sathya Sai,Mudigubba,M,Budanampalle,Mudigubba,261561,14.42117,77.91552
Andhra Pradesh_2024,Sri Sathya Sai,Mudigubba,M,Uppalapadu,Mudigubba,268741,14.42115,77.91551
Andhra Pradesh_2024,Sri Sathya Sai,Bathalapalle,B,Dampetla,Bathalapalle,262257,14.46118,77.88434
Andhra Pradesh_2024,Sri Sathya Sai,Parigi,Parigi,Seegipalle,Parigi,267779,13.94805,77.48654
Andhra Pradesh_2024,Sri Sathya Sai,Bathalapalle,B,Chennarayapatnam,Bathalapalle,261812,14.46097,77.80724
Andhra Pradesh_2024,Sri Sathya Sai,Bathalapalle,B,Malyavantham,Bathalapalle,265226,14.56782,77.78179
Andhra Pradesh_2024,Y.S.R. Kadapa,Porumamilla,S.Seshampalle,S.Seshampalle,Porumamilla,267583,14.9628,79.02336
Andhra Pradesh_2024,NTR,Vissannapet,,Vissannapet,Vissannapet,269301,16.94963,80.77431
Andhra Pradesh_2024,Y.S.R. Kadapa,Peddamudium,Peddamudium,Pedda Pasupalle,Peddamudium,266697,14.86787,78.38964
Andhra Pradesh_2024,Y.S.R. Kadapa,Jammalamadugu,Jammalamadugu,Jammalamadugu (NP),Jammalamadugu,263496,14.83654,78.39286
Andhra Pradesh_2024,NTR,Reddigudem,,Rangapuram,Reddigudem,267392,16.85086,80.72608
Andhra Pradesh_2024,Y.S.R. Kadapa,Jammalamadugu,Jammalamadugu,Kannelur,Jammalamadugu,263900,14.83499,78.38695
Andhra Pradesh_2024,Y.S.R. Kadapa,Jammalamadugu,Jammalamadugu,Jammalamadugu (NP),Jammalamadugu,263496,14.83682,78.38183
Andhra Pradesh_2024,NTR,Mylavaram,,Chandrala,Mylavaram,261693,16.76844,80.71511
Andhra Pradesh_2024,Y.S.R. Kadapa,Jammalamadugu,Jammalamadugu,Jammalamadugu (NP),Jammalamadugu,263496,14.84314,78.38141
Andhra Pradesh_2024,Y.S.R. Kadapa,Khajipet,,Khajipet Sunkesula,Khajipet,264131,14.64631,78.761
Andhra Pradesh_2024,NTR,Reddigudem,,Mutchinapalle,Reddigudem,265757,16.93743,80.72255
Andhra Pradesh_2024,Vizianagaram,Vizianagaram,,Vantitadi Agraharam,Vizianagaram,268920,18.09212,83.38701
Andhra Pradesh_2024,Y.S.R. Kadapa,Khajipet,,Dumpalagattu,Khajipet,262535,14.6131,78.78294
Andhra Pradesh_2024,Y.S.R. Kadapa,Mylavaram,Mylavaram,Mylavaram,Mylavaram,265787,14.85293,78.33821
Andhra Pradesh_2024,NTR,Mylavaram,,Mylavaram,Mylavaram,265786,16.77395,80.64013
Andhra Pradesh_2024,NTR,A.Konduru,,Cheemalapadu,A.Konduru,261753,16.8848,80.64266
Andhra Pradesh_2024,NTR,A.Konduru,,Konduru,A.Konduru,264417,16.95944,80.64794
Andhra Pradesh_2024,NTR,A.Konduru,,Kambampadu,A.Konduru,263814,16.98794,80.65799
Andhra Pradesh_2024,Y.S.R. Kadapa,Jammalamadugu,Jammalamadugu,Jammalamadugu (NP),Jammalamadugu,263496,14.84507,78.38333
Andhra Pradesh_2024,Y.S.R. Kadapa,Chapad,,Vedurur,Chapad,268989,14.65771,78.66445
Andhra Pradesh_2024,Y.S.R. Kadapa,Brahmamgarimattam,Bramhamgarimattam,Somireddipalle,Brahmamgarimattam,268025,14.8273,78.87878
Andhra Pradesh_2024,Sri Sathya Sai,Chennekothapalle,,Kanumukkala,Chennekothapalle,263915,14.30194,77.75419
Andhra Pradesh_2024,Sri Sathya Sai,Chennekothapalle,,Kanumukkala,Chennekothapalle,263915,14.30194,77.7542
Andhra Pradesh_2024,Y.S.R. Kadapa,Brahmamgarimattam,Bramhamgarimattam,T.Soudaravaripalle,Brahmamgarimattam,268207,14.82673,78.95128
Andhra Pradesh_2024,Sri Sathya Sai,Chennekothapalle,,Poletipalle,Chennekothapalle,266958,14.26652,77.6822
Andhra Pradesh_2024,Sri Sathya Sai,Chennekothapalle,,Poletipalle,Chennekothapalle,266958,14.26654,77.68226
Andhra Pradesh_2024,Y.S.R. Kadapa,Porumamilla,Porumamilla,Pulliveedu,Porumamilla,267112,14.9574,78.96968
Andhra Pradesh_2024,Y.S.R. Kadapa,Pulivendla,,K.Velamanavanipalle,Pulivendla,263643,14.40088,78.23768
Andhra Pradesh_2024,Y.S.R. Kadapa,Pulivendla,,Pulivendla (M),Pulivendla,267101,14.41552,78.21252
Andhra Pradesh_2024,Y.S.R. Kadapa,Chapad,,Chapad,Chapad,261709,14.72708,78.65035
Andhra Pradesh_2024,Y.S.R. Kadapa,Pulivendla,Pulivendula,K.Velamanavanipalle,Pulivendla,263643,14.37245,78.21865
Andhra Pradesh_2024,Sri Sathya Sai,Mudigubba,Mudigubba,Gunjepalle,Mudigubba,263210,14.35354,77.99404
Andhra Pradesh_2024,Sri Sathya Sai,Roddam,Roddam,Roddam,Roddam,267534,14.08584,77.42887
Andhra Pradesh_2024,Sri Sathya Sai,Amadagur,,Chinaganipalle,Amadagur,261931,13.87252,77.986
Andhra Pradesh_2024,Sri Sathya Sai,Amadagur,,Amadagur,Amadagur,260742,13.89311,78.01698
Andhra Pradesh_2024,Sri Sathya Sai,Dharmavaram,M,Ravulacheruvu,Dharmavaram,267448,14.43216,77.73383
Andhra Pradesh_2024,Sri Sathya Sai,Amadagur,,Mohammadabad,Amadagur,265553,13.96896,78.00709
Andhra Pradesh_2024,Sri Sathya Sai,Dharmavaram,M,Gotlur,Dharmavaram,263030,14.42762,77.73005
Andhra Pradesh_2024,Sri Sathya Sai,Puttaparthi,Peddabali,Pedaballe,Puttaparthi,266612,14.05608,77.77284
Andhra Pradesh_2024,East Godavari,Kadiam,,Vemagiri,Kadiam,269097,16.94031,81.80281
Andhra Pradesh_2024,Vizianagaram,Bondapalle,,Bondapalle,Bondapalle,261475,18.25811,83.33654
Andhra Pradesh_2024,Sri Sathya Sai,Amadagur,,Pulakuntlapalle,Amadagur,267080,13.8928,78.09978
Andhra Pradesh_2024,Vizianagaram,Bondapalle,,Nelivada,Bondapalle,266109,18.20304,83.36443
Andhra Pradesh_2024,East Godavari,Rajahmundry Rural,,Dowleswaram (Ct),Rajahmundry Rural,262506,16.96004,81.80014
Andhra Pradesh_2024,Parvathipuram Manyam,Veeraghattam,,Veeraghattam,Veeraghattam,269004,18.68811,83.60491
Andhra Pradesh_2024,Chittoor,Yadamarri,,Yadamari,Yadamarri,269357,13.16179,79.03946
Andhra Pradesh_2024,Sri Sathya Sai,Lepakshi,Lepakshi,Kodihalli,Lepakshi,264183,13.79982,77.54673
Andhra Pradesh_2024,Chittoor,Yadamarri,,184.Gollapalle,Yadamarri,260563,13.14026,79.02643
Andhra Pradesh_2024,Sri Sathya Sai,Kanaganapalle,,Thogarakunta,Kanaganapalle,268484,14.4874,77.46392
Andhra Pradesh_2024,Sri Sathya Sai,Kanaganapalle,,Thogarakunta,Kanaganapalle,268484,14.48739,77.46385
Andhra Pradesh_2024,Sri Sathya Sai,Kanaganapalle,,Kanaganapalle,Kanaganapalle,263838,14.455,77.52432
Andhra Pradesh_2024,Sri Sathya Sai,Kanaganapalle,,Kanaganapalle,Kanaganapalle,263838,14.45502,77.52434
Andhra Pradesh_2024,Sri Sathya Sai,Dharmavaram,Dm,Darsimala,Dharmavaram,262292,14.37186,77.81982
Andhra Pradesh_2024,Sri Sathya Sai,Lepakshi,Lepakshi,Lepakshi,Lepakshi,264965,13.80575,77.60293
Andhra Pradesh_2024,Chittoor,Peddapanjani,,Peddapanjani,Peddapanjani,266753,13.2927,78.68677
Andhra Pradesh_2024,Sri Sathya Sai,Dharmavaram,Sub,Mallakalva,Dharmavaram,265187,14.38119,77.78095
Andhra Pradesh_2024,Sri Sathya Sai,Dharmavaram,Chi,Ravulacheruvu,Dharmavaram,267448,14.40373,77.74169
Andhra Pradesh_2024,Sri Sathya Sai,Obuladevaracheruvu,ODC,Obuladevaracheruvu,Obuladevaracheruvu,266222,14.02424,77.99579
Andhra Pradesh_2024,Chittoor,Chittoor,,Chittoor (M + OG),Chittoor,262134,13.23472,79.10195
Andhra Pradesh_2024,Sri Sathya Sai,Obuladevaracheruvu,ODC,Tangedukunta,Obuladevaracheruvu,268283,13.9436,77.93313
Andhra Pradesh_2024,Chittoor,Chittoor,,Doddipalle,Chittoor,262453,13.23744,79.11892
Andhra Pradesh_2024,Chittoor,Chittoor,,Murakambattu (Ct),Chittoor,265732,13.24673,79.11875
Andhra Pradesh_2024,Sri Sathya Sai,Kothacheruvu,Kothacharuvu,Kothacheruvu,Kothacheruvu,264550,14.18437,77.76413
Andhra Pradesh_2024,Sri Sathya Sai,Obuladevaracheruvu,ODC,Kondakamarla,Obuladevaracheruvu,264338,14.06481,77.95614
Andhra Pradesh_2024,East Godavari,Seethanagaram,,Muggaulla,Seethanagaram,265648,17.14739,81.71805
Andhra Pradesh_2024,Sri Sathya Sai,Dharmavaram,Ktt,Chigicherla,Dharmavaram,261869,14.42974,77.71416
Andhra Pradesh_2024,Sri Sathya Sai,Talupula,Talupula,Vepamanipeta,Talupula,269233,14.22729,78.30563
Andhra Pradesh_2024,Sri Sathya Sai,Dharmavaram,C,Chigicherla,Dharmavaram,261869,14.52346,77.67372
Andhra Pradesh_2024,Sri Sathya Sai,Talupula,Talupula,Talupula,Talupula,268265,14.2462,78.25059
Andhra Pradesh_2024,Sri Sathya Sai,Dharmavaram,Kh,Kunuthuru(Rural),Dharmavaram,264809,14.43092,77.70669
Andhra Pradesh_2024,Sri Sathya Sai,Talupula,Talupula,Kurli,Talupula,264833,14.24841,78.18946
Andhra Pradesh_2024,Sri Sathya Sai,Chennekothapalle,,Nagasamudram,Chennekothapalle,265847,14.3139,77.6333
Andhra Pradesh_2024,Sri Sathya Sai,Chennekothapalle,,Nagasamudram,Chennekothapalle,265847,14.31378,77.63367
Andhra Pradesh_2024,Sri Sathya Sai,Bukkapatnam,Bukkapatanam,Bukkapatnam,Bukkapatnam,261587,14.19493,77.80993
Andhra Pradesh_2024,Chittoor,Punganur,,Punganuru (Rural),Punganur,267120,13.38641,78.58253
Andhra Pradesh_2024,Chittoor,Chittoor,,Narigapalle,Chittoor,266031,13.15563,79.10538
Andhra Pradesh_2024,Chittoor,Chittoor,,Chittoor (M + OG),Chittoor,262134,13.17899,79.09833
Andhra Pradesh_2024,Sri Sathya Sai,Roddam,Roddam,Peddamanthur,Roddam,266738,14.00217,77.43016
Andhra Pradesh_2024,Sri Sathya Sai,Roddam,Roddam,Kalipi,Roddam,263758,14.00195,77.43968
Andhra Pradesh_2024,Sri Sathya Sai,Rolla,,Ratnagiri,Rolla,267416,13.84396,77.10012
Andhra Pradesh_2024,Sri Sathya Sai,Rolla,,Ratnagiri,Rolla,267416,13.84397,77.10012
Andhra Pradesh_2024,Sri Sathya Sai,Rolla,,Rolla,Rolla,267535,13.84397,77.10011
Andhra Pradesh_2024,Sri Sathya Sai,Rolla,,Rolla,Rolla,267535,13.84397,77.10012
Andhra Pradesh_2024,Sri Sathya Sai,Agali,,Agali,Agali,260631,13.79685,77.04881
Andhra Pradesh_2024,Sri Sathya Sai,Agali,,Agali,Agali,260631,13.79684,77.0488
Andhra Pradesh_2024,Sri Sathya Sai,Agali,,Agali,Agali,260631,13.79684,77.04882
Andhra Pradesh_2024,Sri Sathya Sai,Gudibanda,,Morubagal,Gudibanda,265599,13.97769,77.04064
Andhra Pradesh_2024,Sri Sathya Sai,Gudibanda,,Morubagal,Gudibanda,265599,13.97767,77.04066
Andhra Pradesh_2024,Sri Sathya Sai,Dharmavaram,P,Kunuthuru(Rural),Dharmavaram,264809,14.42913,77.68774
Andhra Pradesh_2024,Sri Sathya Sai,Dharmavaram,Grc,Regatipalle,Dharmavaram,267501,14.41642,77.70522
Andhra Pradesh_2024,Sri Sathya Sai,Tanakal,,Tanakal,Tanakal,268278,13.92979,78.19155
Andhra Pradesh_2024,Sri Sathya Sai,Dharmavaram,Rb,Kunuthuru(Rural),Dharmavaram,264809,14.41321,77.71601
Andhra Pradesh_2024,Sri Sathya Sai,Amarapuram,,Hemavathi,Amarapuram,263294,14.02828,76.99042
Andhra Pradesh_2024,Sri Sathya Sai,Amarapuram,,Hemavathi,Amarapuram,263294,14.02827,76.99042
Andhra Pradesh_2024,Parvathipuram Manyam,Parvathipuram,,Parvathipuram,Parvathipuram,266522,18.77255,83.42719
Andhra Pradesh_2024,Sri Sathya Sai,Tanakal,,Kokkanti,Tanakal,264215,13.88053,78.21956
Andhra Pradesh_2024,Sri Sathya Sai,Amarapuram,,Amarapuram,Amarapuram,260754,14.11838,76.98154
Andhra Pradesh_2024,Sri Sathya Sai,Amarapuram,,Amarapuram,Amarapuram,260754,14.11837,76.98153
Andhra Pradesh_2024,Sri Sathya Sai,Amarapuram,,Amarapuram,Amarapuram,260754,14.11838,76.98153
Andhra Pradesh_2024,Sri Sathya Sai,Tanakal,,Cheekatimanipalle,Tanakal,261745,13.8293,78.24124
Andhra Pradesh_2024,Sri Sathya Sai,Gudibanda,,Kumbaranagehalli,Gudibanda,264761,14.01991,77.09692
Andhra Pradesh_2024,Sri Sathya Sai,Puttaparthi,Puttaparthi muncipal office,Puttaparthi,Puttaparthi,267164,14.1693,77.81146
Andhra Pradesh_2024,Sri Sathya Sai,Gudibanda,,Kumbaranagehalli,Gudibanda,264761,14.01988,77.09693
Andhra Pradesh_2024,Sri Sathya Sai,Puttaparthi,Beedupali high school,Beedupalle,Puttaparthi,261249,14.14632,77.81166
Andhra Pradesh_2024,Sri Sathya Sai,Puttaparthi,Bedupalli Mro office,Beedupalle,Puttaparthi,261249,14.14621,77.81182
Andhra Pradesh_2024,Sri Sathya Sai,Gudibanda,,Gudibanda,Gudibanda,263102,13.97691,77.10804
Andhra Pradesh_2024,Sri Sathya Sai,Gudibanda,,Gudibanda,Gudibanda,263102,13.9769,77.10803
Andhra Pradesh_2024,Sri Sathya Sai,Gudibanda,,Gudibanda,Gudibanda,263102,13.97691,77.10802
Andhra Pradesh_2024,Sri Sathya Sai,Gudibanda,,Mandalahalli,Gudibanda,265260,13.93977,77.10507
Andhra Pradesh_2024,Sri Sathya Sai,Gudibanda,,Mandalahalli,Gudibanda,265260,13.93976,77.10507
Andhra Pradesh_2024,Sri Sathya Sai,Gudibanda,,Kekathi,Gudibanda,264099,13.98618,77.15348
Andhra Pradesh_2024,Sri Sathya Sai,Gudibanda,,Kekathi,Gudibanda,264099,13.98622,77.15347
Andhra Pradesh_2024,Sri Sathya Sai,Roddam,Roddam,Naranagepalle,Roddam,265972,14.16189,77.40311
Andhra Pradesh_2024,Tirupati,Renigunta,,R. Mallavaram,Renigunta,267178,13.65781,79.5608
Andhra Pradesh_2024,NTR,A.Konduru,,Cheemalapadu,A.Konduru,261753,16.88809,80.65621
Andhra Pradesh_2024,NTR,Nandigama,NANDIGAMA,Chandapuram,Nandigama,261687,16.76021,80.27445
Andhra Pradesh_2024,Tirupati,Ramachandrapuram,,Kuppambaduru,Ramachandrapuram,,13.50954,79.39358
Andhra Pradesh_2024,Sri Sathya Sai,Tanakal,,Malreddipalle,Tanakal,265223,13.81414,78.14125
Andhra Pradesh_2024,Sri Sathya Sai,Nambulipulikunta,,Nambulapulikunta,Nambulipulikunta,265921,14.05448,78.41755
Andhra Pradesh_2024,Chittoor,Punganur,,Punganuru (Rural),Punganur,267120,13.36686,78.57199
Andhra Pradesh_2024,Chittoor,Punganur,,Melupatla,Punganur,265479,13.37161,78.57484
Andhra Pradesh_2024,Chittoor,Punganur,,Melupatla,Punganur,265479,13.37171,78.57654
Andhra Pradesh_2024,Sri Sathya Sai,Nambulipulikunta,,Gootibylu,Nambulipulikunta,262961,14.02747,78.31706
Andhra Pradesh_2024,NTR,Jaggayyapeta,NANDIGAMA,Jaggayyapeta (U),Jaggayyapeta,263454,16.89508,80.09629
Andhra Pradesh_2024,NTR,Jaggayyapeta,NANDIGAMA,Jaggayyapeta (U),Jaggayyapeta,263454,16.901,80.10081
Andhra Pradesh_2024,NTR,Jaggayyapeta,NANDIGAMA,Jaggayyapeta (U),Jaggayyapeta,263454,16.90496,80.10163
Andhra Pradesh_2024,NTR,Jaggayyapeta,NANDIGAMA,Jaggayyapeta (U),Jaggayyapeta,263454,16.89277,80.09786
Andhra Pradesh_2024,Chittoor,Yadamarri,,Yadamari,Yadamarri,269357,13.16178,79.03945
Andhra Pradesh_2024,Chittoor,Yadamarri,,184.Gollapalle,Yadamarri,260563,13.14028,79.02632
Andhra Pradesh_2024,Tirupati,Yerpedu,,Yerpedu,Yerpedu,269427,13.69271,79.58833
Andhra Pradesh_2024,Vizianagaram,Vizianagaram,,Kanapaka,Vizianagaram,263843,18.12045,83.38789
Andhra Pradesh_2024,Vizianagaram,Jami,,Jami,Jami,263489,17.99264,83.33745
Andhra Pradesh_2024,Chittoor,Gangadhara Nellore,,Vepanjeri,Gangadhara Nellore,269236,13.2225,79.22894
Andhra Pradesh_2024,Chittoor,Gangadhara Nellore,,Tungundram,Gangadhara Nellore,268661,13.19495,79.26413
Andhra Pradesh_2024,Chittoor,Gangadhara Nellore,,Ellapalle,Gangadhara Nellore,262604,13.22604,79.15709
Andhra Pradesh_2024,East Godavari,Rajanagaram,,Rajanagaram,Rajanagaram,,17.07542,81.90175
Andhra Pradesh_2024,NTR,Chandarlapadu,NANDIGAMA,Chintalapadu,Chandarlapadu,262066,16.64605,80.27958
Andhra Pradesh_2024,Tirupati,Puttur,,Parameswara Mangalam,Puttur,266490,13.45375,79.54855
Andhra Pradesh_2024,Tirupati,Ramachandrapuram,,Nadavaluru,Ramachandrapuram,,13.55199,79.4183
Andhra Pradesh_2024,Chittoor,Chittoor,,Thenebanda,Chittoor,268417,13.21853,79.09101
Andhra Pradesh_2024,East Godavari,Rajahmundry Urban,,Rajamahendravaram Municipality,Rajahmundry Urban,267237,17.01448,81.80689
Andhra Pradesh_2024,East Godavari,Tallapudi,Kovvuru,Paidimetta,Tallapudi,266318,17.13477,81.66239
Andhra Pradesh_2024,Tirupati,Buchinaidu Kandriga,,Pallamala,Buchinaidu Kandriga,266377,13.72685,79.78355
Andhra Pradesh_2024,East Godavari,Rajahmundry Rural,,Dowleswaram (Ct),Rajahmundry Rural,262506,16.95984,81.80016
Andhra Pradesh_2024,East Godavari,Kadiam,,Vemagiri,Kadiam,269097,16.94032,81.80276
Andhra Pradesh_2024,Tirupati,Puttur,,Putturu,Puttur,267168,13.4304,79.53609
Andhra Pradesh_2024,NTR,G.Konduru,,Koduru,G.Konduru,264200,16.68513,80.58108
Andhra Pradesh_2024,Tirupati,Vadamalapeta,,S.V. Puram,Vadamalapeta,267585,13.54074,79.52453
Andhra Pradesh_2024,NTR,G.Konduru,,Kuntamukkala,G.Konduru,264801,16.72086,80.62182
Andhra Pradesh_2024,Sri Sathya Sai,Puttaparthi,P,Kappala Banda,Puttaparthi,263934,14.15636,77.76796
Andhra Pradesh_2024,NTR,Reddigudem,,Rangapuram,Reddigudem,267392,16.85148,80.72671
Andhra Pradesh_2024,NTR,Mylavaram,,Mylavaram,Mylavaram,265786,16.7739,80.64021
Andhra Pradesh_2024,NTR,Reddigudem,,Reddigudem,Reddigudem,267479,16.87109,80.73337
Andhra Pradesh_2024,NTR,A.Konduru,,Cheemalapadu,A.Konduru,261753,16.88479,80.64268
Andhra Pradesh_2024,Sri Sathya Sai,Tanakal,,Cheekatimanipalle,Tanakal,261745,13.82913,78.24138
Andhra Pradesh_2024,Sri Sathya Sai,Tanakal,,Balasamudram,Tanakal,261128,13.88057,78.21959
Andhra Pradesh_2024,Sri Sathya Sai,Tanakal,,Balasamudram,Tanakal,261128,13.88057,78.21958
Andhra Pradesh_2024,Sri Sathya Sai,Tanakal,,Tanakal,Tanakal,268278,13.92982,78.19163
Andhra Pradesh_2024,Sri Sathya Sai,Tanakal,,Tanakal,Tanakal,268278,13.92986,78.1916
Andhra Pradesh_2024,NTR,Vissannapet,,Vissannapet,Vissannapet,269301,16.94962,80.7742
Andhra Pradesh_2024,NTR,Chandarlapadu,NANDIGAMA,Chandarlapadu,Chandarlapadu,261688,16.70174,80.20071
Andhra Pradesh_2024,NTR,Reddigudem,,Mutchinapalle,Reddigudem,265757,16.93672,80.71122
Andhra Pradesh_2024,Srikakulam,Hiramandalam,,Gotta,Hiramandalam,263032,18.68822,83.96472
Andhra Pradesh_2024,Srikakulam,Kothuru,,Nivagam,Kothuru,266183,18.78227,83.93607
Andhra Pradesh_2024,Srikakulam,Kothuru,,Kotturu,Kothuru,264658,18.77715,83.87376
Andhra Pradesh_2024,Srikakulam,Hiramandalam,,Hiramandalam,Hiramandalam,263299,18.66658,83.94999
Andhra Pradesh_2024,Srikakulam,Lakshminarsupeta,,Kovilam,Lakshminarsupeta,264668,18.66657,83.94996
